locale,query_cluster,intent,funnel_stage,primary_owner,owner_canonical,owner_surface,parent_page,parent_canonical,next_step_type,next_step_target,next_step_canonical,supporting_pages,competing_pages,required_visible_edge,current_edge_present,edge_authority,publication_eligibility,measurement_event,blocker,status,evidence
en,type 3/one to one meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-3/instincts/one-to-one,https://fermatmind.com/en/personality/enneagram/type-3/instincts/one-to-one,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 3/self preservation meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-3/instincts/self-preservation,https://fermatmind.com/en/personality/enneagram/type-3/instincts/self-preservation,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 3/social meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-3/instincts/social,https://fermatmind.com/en/personality/enneagram/type-3/instincts/social,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 4 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-4,https://fermatmind.com/en/personality/enneagram/type-4,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 4/one to one meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-4/instincts/one-to-one,https://fermatmind.com/en/personality/enneagram/type-4/instincts/one-to-one,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 4/self preservation meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-4/instincts/self-preservation,https://fermatmind.com/en/personality/enneagram/type-4/instincts/self-preservation,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 4/social meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-4/instincts/social,https://fermatmind.com/en/personality/enneagram/type-4/instincts/social,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 5 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-5,https://fermatmind.com/en/personality/enneagram/type-5,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 5/one to one meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-5/instincts/one-to-one,https://fermatmind.com/en/personality/enneagram/type-5/instincts/one-to-one,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 5/self preservation meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-5/instincts/self-preservation,https://fermatmind.com/en/personality/enneagram/type-5/instincts/self-preservation,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 5/social meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-5/instincts/social,https://fermatmind.com/en/personality/enneagram/type-5/instincts/social,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 6 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-6,https://fermatmind.com/en/personality/enneagram/type-6,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 6/one to one meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-6/instincts/one-to-one,https://fermatmind.com/en/personality/enneagram/type-6/instincts/one-to-one,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 6/self preservation meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-6/instincts/self-preservation,https://fermatmind.com/en/personality/enneagram/type-6/instincts/self-preservation,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 6/social meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-6/instincts/social,https://fermatmind.com/en/personality/enneagram/type-6/instincts/social,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 7 meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-7,https://fermatmind.com/en/personality/enneagram/type-7,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,true,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 7/one to one meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-7/instincts/one-to-one,https://fermatmind.com/en/personality/enneagram/type-7/instincts/one-to-one,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
en,type 7/self preservation meaning and boundaries,entity_or_informational,exploration,https://fermatmind.com/en/personality/enneagram/type-7/instincts/self-preservation,https://fermatmind.com/en/personality/enneagram/type-7/instincts/self-preservation,personality,enneagram_hub,https://fermatmind.com/en/personality/enneagram,take_assessment,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,https://fermatmind.com/en/tests/enneagram-personality-test-nine-types,examples; limits; reflection; next step,UNKNOWN_WITHOUT_COMPLETE_M01,true,false,Personality P03-P05 design; runtime authority remains fap-api/CMS/public API,existing_public_owner,M06_PROPOSAL_CONSUMED_WAITING_APPROVAL_NO_PUBLIC_EDGE_CLICK_EVENT,Exact current query×page ownership requires M01 export and SERP review.,INFERRED_FROM_ROUTE_TAXONOMY,window-04-personality-seo/personality_query_ownership.csv
