slug,locale,finding_count,findings,status
timing-device-assemblers-and-adjusters,zh-CN,1,zh_contains_long_english_prose,repair_required
timing-device-assemblers-and-adjusters,en,1,en_contains_chinese,repair_required
tire-builders,zh-CN,1,zh_contains_long_english_prose,repair_required
tire-builders,en,1,en_contains_chinese,repair_required
tire-repairers-and-changers,zh-CN,1,zh_contains_long_english_prose,repair_required
tire-repairers-and-changers,en,1,en_contains_chinese,repair_required
title-examiners-abstractors-and-searchers,zh-CN,1,zh_contains_long_english_prose,repair_required
title-examiners-abstractors-and-searchers,en,1,en_contains_chinese,repair_required
tool-and-die-makers,zh-CN,1,zh_contains_long_english_prose,repair_required
tool-and-die-makers,en,1,en_contains_chinese,repair_required
tool-grinders-filers-and-sharpeners,zh-CN,1,zh_contains_long_english_prose,repair_required
tool-grinders-filers-and-sharpeners,en,1,en_contains_chinese,repair_required
top-executives,zh-CN,1,zh_contains_long_english_prose,repair_required
top-executives,en,1,en_contains_chinese,repair_required
tour-and-travel-guides,zh-CN,1,zh_contains_long_english_prose,repair_required
tour-and-travel-guides,en,1,en_contains_chinese,repair_required
tour-guides-and-escorts,zh-CN,1,zh_contains_long_english_prose,repair_required
tour-guides-and-escorts,en,1,en_contains_chinese,repair_required
traffic-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
traffic-technicians,en,1,en_contains_chinese,repair_required
training-and-development-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
training-and-development-managers,en,1,en_contains_chinese,repair_required
training-and-development-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
training-and-development-specialists,en,1,en_contains_chinese,repair_required
transit-and-railroad-police,zh-CN,1,zh_contains_long_english_prose,repair_required
transit-and-railroad-police,en,1,en_contains_chinese,repair_required
transportation-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
transportation-engineers,en,1,en_contains_chinese,repair_required
transportation-inspectors,zh-CN,1,zh_contains_long_english_prose,repair_required
transportation-inspectors,en,1,en_contains_chinese,repair_required
transportation-planners,zh-CN,1,zh_contains_long_english_prose,repair_required
transportation-planners,en,1,en_contains_chinese,repair_required
transportation-security-screeners,zh-CN,1,zh_contains_long_english_prose,repair_required
transportation-security-screeners,en,1,en_contains_chinese,repair_required
transportation-vehicle-equipment-and-systems-inspectors-except-aviation,zh-CN,1,zh_contains_long_english_prose,repair_required
transportation-vehicle-equipment-and-systems-inspectors-except-aviation,en,1,en_contains_chinese,repair_required
transportation-storage-and-distribution-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
transportation-storage-and-distribution-managers,en,1,en_contains_chinese,repair_required
travel-agents,zh-CN,1,zh_contains_long_english_prose,repair_required
travel-agents,en,1,en_contains_chinese,repair_required
travel-guides,zh-CN,1,zh_contains_long_english_prose,repair_required
travel-guides,en,1,en_contains_chinese,repair_required
treasurers-and-controllers,zh-CN,1,zh_contains_long_english_prose,repair_required
treasurers-and-controllers,en,1,en_contains_chinese,repair_required
tree-trimmers-and-pruners,zh-CN,1,zh_contains_long_english_prose,repair_required
tree-trimmers-and-pruners,en,1,en_contains_chinese,repair_required
tutors,zh-CN,1,zh_contains_long_english_prose,repair_required
tutors,en,1,en_contains_chinese,repair_required
umpires-referees-and-other-sports-officials,zh-CN,1,zh_contains_long_english_prose,repair_required
umpires-referees-and-other-sports-officials,en,1,en_contains_chinese,repair_required
upholsterers,zh-CN,1,zh_contains_long_english_prose,repair_required
upholsterers,en,1,en_contains_chinese,repair_required
urban-and-regional-planners,zh-CN,1,zh_contains_long_english_prose,repair_required
urban-and-regional-planners,en,1,en_contains_chinese,repair_required
urologists,zh-CN,1,zh_contains_long_english_prose,repair_required
urologists,en,1,en_contains_chinese,repair_required
ushers-lobby-attendants-and-ticket-takers,zh-CN,1,zh_contains_long_english_prose,repair_required
ushers-lobby-attendants-and-ticket-takers,en,1,en_contains_chinese,repair_required
validation-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
validation-engineers,en,1,en_contains_chinese,repair_required
veterinarians,zh-CN,1,zh_contains_long_english_prose,repair_required
veterinarians,en,1,en_contains_chinese,repair_required
veterinary-assistants-and-laboratory-animal-caretakers,zh-CN,1,zh_contains_long_english_prose,repair_required
veterinary-assistants-and-laboratory-animal-caretakers,en,1,en_contains_chinese,repair_required
veterinary-technologists-and-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
veterinary-technologists-and-technicians,en,1,en_contains_chinese,repair_required
video-game-designers,zh-CN,1,zh_contains_long_english_prose,repair_required
video-game-designers,en,1,en_contains_chinese,repair_required
waiters-and-waitresses,zh-CN,1,zh_contains_long_english_prose,repair_required
waiters-and-waitresses,en,1,en_contains_chinese,repair_required
watch-and-clock-repairers,zh-CN,1,zh_contains_long_english_prose,repair_required
watch-and-clock-repairers,en,1,en_contains_chinese,repair_required
water-and-wastewater-treatment-plant-and-system-operators,zh-CN,1,zh_contains_long_english_prose,repair_required
water-and-wastewater-treatment-plant-and-system-operators,en,1,en_contains_chinese,repair_required
water-resource-specialists,zh-CN,1,zh_contains_long_english_prose,repair_required
water-resource-specialists,en,1,en_contains_chinese,repair_required
water-transportation-occupations,zh-CN,1,zh_contains_long_english_prose,repair_required
water-transportation-occupations,en,1,en_contains_chinese,repair_required
water-wastewater-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
water-wastewater-engineers,en,1,en_contains_chinese,repair_required
weatherization-installers-and-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
weatherization-installers-and-technicians,en,1,en_contains_chinese,repair_required
web-administrators,zh-CN,1,zh_contains_long_english_prose,repair_required
web-administrators,en,1,en_contains_chinese,repair_required
web-and-digital-interface-designers,zh-CN,1,zh_contains_long_english_prose,repair_required
web-and-digital-interface-designers,en,1,en_contains_chinese,repair_required
web-developers,zh-CN,1,zh_contains_long_english_prose,repair_required
web-developers,en,1,en_contains_chinese,repair_required
weighers-measurers-checkers-and-samplers-recordkeeping,zh-CN,1,zh_contains_long_english_prose,repair_required
weighers-measurers-checkers-and-samplers-recordkeeping,en,1,en_contains_chinese,repair_required
welders-cutters-solderers-and-brazers,zh-CN,1,zh_contains_long_english_prose,repair_required
welders-cutters-solderers-and-brazers,en,1,en_contains_chinese,repair_required
welding-soldering-and-brazing-machine-setters-operators-and-tenders,zh-CN,1,zh_contains_long_english_prose,repair_required
welding-soldering-and-brazing-machine-setters-operators-and-tenders,en,1,en_contains_chinese,repair_required
wellhead-pumpers,zh-CN,1,zh_contains_long_english_prose,repair_required
wellhead-pumpers,en,1,en_contains_chinese,repair_required
wholesale-and-manufacturing-sales-representatives,zh-CN,1,zh_contains_long_english_prose,repair_required
wholesale-and-manufacturing-sales-representatives,en,1,en_contains_chinese,repair_required
wholesale-and-retail-buyers-except-farm-products,zh-CN,1,zh_contains_long_english_prose,repair_required
wholesale-and-retail-buyers-except-farm-products,en,1,en_contains_chinese,repair_required
wind-energy-development-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
wind-energy-development-managers,en,1,en_contains_chinese,repair_required
wind-energy-engineers,zh-CN,1,zh_contains_long_english_prose,repair_required
wind-energy-engineers,en,1,en_contains_chinese,repair_required
wind-energy-operations-managers,zh-CN,1,zh_contains_long_english_prose,repair_required
wind-energy-operations-managers,en,1,en_contains_chinese,repair_required
wind-turbine-service-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
wind-turbine-service-technicians,en,1,en_contains_chinese,repair_required
wind-turbine-technicians,zh-CN,1,zh_contains_long_english_prose,repair_required
wind-turbine-technicians,en,1,en_contains_chinese,repair_required
woodworkers,zh-CN,1,zh_contains_long_english_prose,repair_required
woodworkers,en,1,en_contains_chinese,repair_required
woodworking-machine-setters-operators-and-tenders-except-sawing,zh-CN,1,zh_contains_long_english_prose,repair_required
woodworking-machine-setters-operators-and-tenders-except-sawing,en,1,en_contains_chinese,repair_required
word-processors-and-typists,zh-CN,1,zh_contains_long_english_prose,repair_required
word-processors-and-typists,en,1,en_contains_chinese,repair_required
writers-and-authors,zh-CN,1,zh_contains_long_english_prose,repair_required
writers-and-authors,en,1,en_contains_chinese,repair_required
zoologists-and-wildlife-biologists,zh-CN,1,zh_contains_long_english_prose,repair_required
zoologists-and-wildlife-biologists,en,1,en_contains_chinese,repair_required
