identity,locale,surface,url,canonical,authority_source,publication_state,index_eligibility,sitemap_eligibility,current_sitemap_membership,llms_eligibility,current_llms_membership,llms_full_state,http_status,final_url,robots,cache_control,x_proxy_cache,captured_at,source_sha256,evidence
/personality/entp-a,en,personality,https://fermatmind.com/en/personality/entp-a,https://fermatmind.com/en/personality/entp-a,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/entp-a,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:20.210Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/entp-a-vs-entp-t,en,personality,https://fermatmind.com/en/personality/entp-a-vs-entp-t,https://fermatmind.com/en/personality/entp-a-vs-entp-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/entp-a-vs-entp-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:22.652Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/entp-t,en,personality,https://fermatmind.com/en/personality/entp-t,https://fermatmind.com/en/personality/entp-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/entp-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:23.269Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfj,en,personality,https://fermatmind.com/en/personality/esfj,https://fermatmind.com/en/personality/esfj,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfj,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:24.834Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfj-a,en,personality,https://fermatmind.com/en/personality/esfj-a,https://fermatmind.com/en/personality/esfj-a,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfj-a,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:25.315Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfj-a-vs-esfj-t,en,personality,https://fermatmind.com/en/personality/esfj-a-vs-esfj-t,https://fermatmind.com/en/personality/esfj-a-vs-esfj-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfj-a-vs-esfj-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:27.381Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfj-t,en,personality,https://fermatmind.com/en/personality/esfj-t,https://fermatmind.com/en/personality/esfj-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfj-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:27.893Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfp,en,personality,https://fermatmind.com/en/personality/esfp,https://fermatmind.com/en/personality/esfp,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfp,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:30.518Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfp-a,en,personality,https://fermatmind.com/en/personality/esfp-a,https://fermatmind.com/en/personality/esfp-a,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfp-a,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:31.163Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfp-a-vs-esfp-t,en,personality,https://fermatmind.com/en/personality/esfp-a-vs-esfp-t,https://fermatmind.com/en/personality/esfp-a-vs-esfp-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfp-a-vs-esfp-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:33.198Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/esfp-t,en,personality,https://fermatmind.com/en/personality/esfp-t,https://fermatmind.com/en/personality/esfp-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/esfp-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:33.697Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estj,en,personality,https://fermatmind.com/en/personality/estj,https://fermatmind.com/en/personality/estj,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estj,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:35.729Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estj-a,en,personality,https://fermatmind.com/en/personality/estj-a,https://fermatmind.com/en/personality/estj-a,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estj-a,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:36.406Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estj-a-vs-estj-t,en,personality,https://fermatmind.com/en/personality/estj-a-vs-estj-t,https://fermatmind.com/en/personality/estj-a-vs-estj-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estj-a-vs-estj-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:38.369Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estj-t,en,personality,https://fermatmind.com/en/personality/estj-t,https://fermatmind.com/en/personality/estj-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estj-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:39.026Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estp,en,personality,https://fermatmind.com/en/personality/estp,https://fermatmind.com/en/personality/estp,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estp,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:41.000Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estp-a,en,personality,https://fermatmind.com/en/personality/estp-a,https://fermatmind.com/en/personality/estp-a,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estp-a,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:41.483Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estp-a-vs-estp-t,en,personality,https://fermatmind.com/en/personality/estp-a-vs-estp-t,https://fermatmind.com/en/personality/estp-a-vs-estp-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estp-a-vs-estp-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:44.105Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/estp-t,en,personality,https://fermatmind.com/en/personality/estp-t,https://fermatmind.com/en/personality/estp-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/estp-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:44.629Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/infj,en,personality,https://fermatmind.com/en/personality/infj,https://fermatmind.com/en/personality/infj,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/infj,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:47.240Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/infj-a,en,personality,https://fermatmind.com/en/personality/infj-a,https://fermatmind.com/en/personality/infj-a,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/infj-a,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:47.773Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/infj-a-vs-infj-t,en,personality,https://fermatmind.com/en/personality/infj-a-vs-infj-t,https://fermatmind.com/en/personality/infj-a-vs-infj-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/infj-a-vs-infj-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:49.994Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/infj-t,en,personality,https://fermatmind.com/en/personality/infj-t,https://fermatmind.com/en/personality/infj-t,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/infj-t,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:50.879Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/infp,en,personality,https://fermatmind.com/en/personality/infp,https://fermatmind.com/en/personality/infp,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/infp,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:53.061Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
/personality/infp-a,en,personality,https://fermatmind.com/en/personality/infp-a,https://fermatmind.com/en/personality/infp-a,backend_sitemap_generator,authority_included_not_independently_exposed,sitemap_included_200_no_noindex,backend_authority_included,true,current_projection_included,true,degraded_artifact_member,200,https://fermatmind.com/en/personality/infp-a,"index, follow","private, no-cache, no-store, max-age=0, must-revalidate",BYPASS,2026-08-10T04:34:53.542Z,f4871b7fb7f7e23a36fc1aae69ecba2107792e829d1f0ca362647f8be0c8e5de,VERIFIED backend/live sitemap + HTTP 200 + self canonical
